,duration,id,sentences,timestamps
0,201.66,v_rwUlqI6HWyY,A chef in a white chef’s uniform stands in an empty commercial kitchen and demonstrates how to make an omelette.,"[1.01, 200.65]"
1,201.66,v_rwUlqI6HWyY,  A chef stands in a kitchen talks to the camera before taking an egg and pouring it into a mini black skillet.,"[1.01, 40.33]"
2,201.66,v_rwUlqI6HWyY,  The chef maneuvers the egg over the stove with a fork gently prodding it.,"[40.33, 131.08]"
3,201.66,v_rwUlqI6HWyY,  The chef then fold the egg in half in the skillet and plates it on a white plate before turning to the camera and talking again.,"[131.08, 200.65]"
0,235.01,v_GycRQhoHnXw,A large group of women are seen standing in a room and begin belly dancing.,"[0, 43.48]"
1,235.01,v_GycRQhoHnXw, The woman dance with one another performing the same routine and one woman dancing in front.,"[50.53, 193.88]"
2,235.01,v_GycRQhoHnXw, The women continue dancing with one another and end by walking around.,"[178.61, 230.31]"
0,181.72,v_K7rfN2W0ts4,A person's hands are seen at a poker table grabbing cards while another deals.,"[0.91, 45.43]"
1,181.72,v_K7rfN2W0ts4, The dealer continuously throws out cards while also putting chips in.,"[33.62, 135.38]"
2,181.72,v_K7rfN2W0ts4, The person playing does the same several times.,"[119.94, 181.72]"
0,107.09,v_IKTYMYu8FFs,A container of hair styling cream is shown by a stylist.,"[0, 10.17]"
1,107.09,v_IKTYMYu8FFs, She applies it to a seated brunette's skin.,"[14.99, 56.22]"
2,107.09,v_IKTYMYu8FFs, She then demonstrates how it works.,"[58.9, 107.09]"
0,27.44,v_BSIV5tJ3bv4,An athlete walks in front of a crowd rubbing his hands in powder and grabbing a weight set.,"[0, 9.6]"
1,27.44,v_BSIV5tJ3bv4," He lifts the weights over his head and throws it down afterwards, raising his hands up with his coach.","[9.05, 27.44]"
0,129.92,v_hSnTYQ9osIg,Two people are outside in ball dancing in a plaza as a group of people surround them and watch.,"[0, 64.31]"
1,129.92,v_hSnTYQ9osIg,"People come and go to watch the two people dance and then they finally stop dancing,bow and grabs a cloth to wash their face.","[63.66, 129.92]"
0,193.73,v_bDTQVC0ASbE,A man in a red apron is talking.,"[8.72, 25.18]"
1,193.73,v_bDTQVC0ASbE, He is rubbing something on a board and ironing it.,"[27.12, 133.67]"
2,193.73,v_bDTQVC0ASbE, He's scraping the top of the board he ironed.,"[133.67, 193.73]"
0,99.94,v_Gn651vGKC2I,A woman makes a tattoo in the arm of a girl while cleaning with a tissue.,"[0, 70.96]"
1,99.94,v_Gn651vGKC2I, The girl makes pain gestures in the face.,"[70.96, 99.94]"
0,190.8,v_oNc2lJ9hV9E,A lady speaks in a kitchen with a medal on the screen and we see shots of cake and cooking.,"[0, 19.08]"
1,190.8,v_oNc2lJ9hV9E, We see the lady make  a cake and give instructions.,"[0.95, 175.54]"
2,190.8,v_oNc2lJ9hV9E, The lady takes and prepares her cake pans.,"[25.76, 63.92]"
3,190.8,v_oNc2lJ9hV9E, The lady mixes her dry ingredients then mixes them in the mixer with red food coloring and pours them into cake pans cooks and cools them on racks.,"[63.92, 112.57]"
4,190.8,v_oNc2lJ9hV9E, The lady makes frosting in the mixer and puts frosting in between the layers of cake and on top.,"[111.62, 166.95]"
5,190.8,v_oNc2lJ9hV9E, The lady cuts the cake and we see the ending title screen.,"[170.77, 190.8]"
0,9.68,v_5k0KMrksf8c,Two teams are standing at the scrimmage line together waiting to play the game.,"[0, 0.82]"
1,9.68,v_5k0KMrksf8c,The game begins and the two teams fight each ferociously in a game of Lacrosse.,"[0.82, 5.91]"
2,9.68,v_5k0KMrksf8c,"One person gets hit so bad,he is out and remains laying down on the field as the rest of the players take off down the field.","[5.91, 9.68]"
0,94.31,v_IjFlVNAWQec,A view is seen of people in the ocean.,"[0, 14.62]"
1,94.31,v_IjFlVNAWQec," The waters are rough, splashing harshly against the rocks.","[15.09, 44.8]"
2,94.31,v_IjFlVNAWQec, The people are being knocked off their surfboards.,"[45.27, 94.31]"
0,120.09,v__79Qlv1SQ9k,"A leg wearing a blue pants with red and white lines is shown, it moves on the snow,  the legs were crossed as the lifebuoy moves on the snow.","[4.8, 98.48]"
1,120.09,v__79Qlv1SQ9k,  A person from afar is on a lifebuoy sliding on the snow.,"[39.03, 98.48]"
0,94.18,v_V5MvrOzQWZo,A gymnast is standing near a bar with her hands in the air.,"[0, 3.77]"
1,94.18,v_V5MvrOzQWZo, The girl gets on the bar and performs.,"[3.77, 89]"
2,94.18,v_V5MvrOzQWZo, The girl flips on the bar.,"[24.02, 28.25]"
3,94.18,v_V5MvrOzQWZo, The girl performs 2 flips and almost falls off the bar.,"[42.85, 54.15]"
4,94.18,v_V5MvrOzQWZo, The girl  does 2 perfect flips.,"[64.04, 72.05]"
5,94.18,v_V5MvrOzQWZo," The girls flips, then runs, flips and dismounts.","[81, 90.41]"
6,94.18,v_V5MvrOzQWZo, The cloud claps as she walks away.,"[90.41, 94.18]"
0,220.57,v_JU_o9ZtH-VM,A balded man is seen speaking to the camera with a head sitting behind him with a head full of hair.,"[0, 68.38]"
1,220.57,v_JU_o9ZtH-VM, He then cuts the hair on the dummy in a certain fashion and the camera zooms in on the finished result in the end.,"[67.27, 220.57]"
0,146.94,v_YmAIoN4uuz0,Various clips are shown of landscapes as well as people riding along on boats and a man speaking to the camera.,"[0, 24.24]"
1,146.94,v_YmAIoN4uuz0, The man dives into the water and is shown in several clips swimming around and fish moving along as well.,"[24.24, 76.41]"
2,146.94,v_YmAIoN4uuz0, The man gives hand gestures to the camera and swims to the surface when another man grabs his gear and he speaks to the camera.,"[74.94, 114.61]"
3,146.94,v_YmAIoN4uuz0, More men speak to the camera as he jumps in.,"[109.47, 146.94]"
0,110.53,v_kM6v-XN8Ixo,A man throws a frisbee on a field.,"[0, 3.87]"
1,110.53,v_kM6v-XN8Ixo, A dog jumps and grabs the frisbee in the air.,"[4.97, 8.29]"
2,110.53,v_kM6v-XN8Ixo, The man lays on his back and the dog stands on his feet.,"[41.45, 47.53]"
3,110.53,v_kM6v-XN8Ixo, The man bends down and the dog jumps on his back.,"[72.4, 76.26]"
4,110.53,v_kM6v-XN8Ixo, The dog runs and jumps into the mans arms and the man carries him.,"[99.47, 110.53]"
0,28.47,v_JK8pYBpatAY,A woman is kneeling down on a blue mat.,"[0, 28.47]"
1,28.47,v_JK8pYBpatAY, She has a metal weight bar on her shoulders.,"[0.71, 28.47]"
2,28.47,v_JK8pYBpatAY, She moves up and down lifting the weight.,"[1.99, 28.47]"
0,207.47,v_XwW5p80hYCg,A logo and the words Master Lube TV show up on a black screen.,"[0, 10.37]"
1,207.47,v_XwW5p80hYCg, A young man is standing and talking in a business while other young men are cleaning and detailing the inside and outside of a silver vehicle.,"[10.37, 120.33]"
2,207.47,v_XwW5p80hYCg, The now cleaned vehicle pulls out of the garage and drives away from the business.,"[120.33, 124.48]"
3,207.47,v_XwW5p80hYCg, The vehicle is now parked and two young men are wiping it down with a a dry cloth.,"[124.48, 139.01]"
4,207.47,v_XwW5p80hYCg, More clips of the young man talking solo and all the cleaning they did previously replays.,"[139.01, 172.2]"
5,207.47,v_XwW5p80hYCg," A red, white and blue flag with the words ""HAND CAR WASH"" blows in the wind.","[172.2, 176.35]"
6,207.47,v_XwW5p80hYCg," More clips of the young man talking solo and replays of the cleaning loops as words below the man show up and read ""MasterLube Hand Car Wash 750 Broadwater Ave (406) 294-5530.","[176.35, 199.17]"
7,207.47,v_XwW5p80hYCg, Flags are show again and it fades to a black screen with a logo and the words MasterLube.,"[199.17, 207.47]"
0,67.66,v_e9R62cyqW4A,A person is seen riding a bike down a long road followed by a large camel off in the distance.,"[0, 29.1]"
1,67.66,v_e9R62cyqW4A, The animal moves closer while the camera zooms in the three people riding on the top the camel and passing by more riding camels.,"[30.79, 67.66]"
0,104.0,v_mRyXubjYWEo,"A man first salutes and then does karate inside a room while spinning on one leg, next he makes salute.","[1.56, 24.96]"
1,104.0,v_mRyXubjYWEo," A male makes the cross signal in a squatting position, then he spins his body.","[25.48, 60.84]"
2,104.0,v_mRyXubjYWEo," Then, the man and the male fight while jumping and kicking.","[61.36, 91]"
3,104.0,v_mRyXubjYWEo," After, the male kick the face of the man with his feet and does a spin with a hand on the floor while the man lands on a foamy mat.","[91, 102.96]"
0,145.38,v_q4rVY3sLQqA,Two men describe lead climbing while one man in a bright green shirt climbs a climbing wall the other man wearing a dark green shirt holds the lead line and explains the process.,"[0.73, 36.35]"
1,145.38,v_q4rVY3sLQqA, The man in the dark green shirt places a strap and link to the climbing wall and loops a rope through the clip.,"[36.35, 105.4]"
2,145.38,v_q4rVY3sLQqA, The man reverses the strap position and loops the rope through the strap eye link.,"[105.4, 132.3]"
3,145.38,v_q4rVY3sLQqA, The man in the bright green shirt continue climbing to the top of the wall.,"[133.02, 136.66]"
4,145.38,v_q4rVY3sLQqA, The man in the dark green shirt continues talking to the camera.,"[137.39, 145.38]"
0,126.64,v_4d3RtnuVCV4,A video of the UConn women's field hockey team is shown.,"[0, 126.64]"
1,126.64,v_4d3RtnuVCV4,  The coach talks to the players and they have a practice.,"[39.26, 126.64]"
0,69.17,v_TrtuuE1K8pk,"A man put paint on the wall with a hose, while a person uses a flat mop to spread the paint.","[0, 57.07]"
1,69.17,v_TrtuuE1K8pk," Then, the man puts paint around the window.","[57.76, 69.17]"
0,175.54,v_CXP20cVQN30,People walk past the camera .,"[0, 0.88]"
1,175.54,v_CXP20cVQN30, The camera zooms in to show people swimming in the pool and some playing volleyball in the pool.,"[28.96, 73.73]"
2,175.54,v_CXP20cVQN30, One person gets out of the pool and walks away.,"[20.19, 85.14]"
3,175.54,v_CXP20cVQN30, A person throws the ball at someones face.,"[58.81, 100.94]"
4,175.54,v_CXP20cVQN30, People throw the balls so far that they go out of the pool.,"[69.34, 154.48]"
0,73.06,v_VbzzcpsAPo8,"A black and white video plays and one of the men is Bruce Lee and he's very skillfully and creatively hitting the ping pong ball back and forth to another man who is holding a ping pong paddle, while Bruce Lee hits the ping pong ball with nanchucks and the man with a paddle can't keep the ball on the table.","[0, 37.99]"
1,73.06,v_VbzzcpsAPo8, Now there are two men at the end of the table who are both holding paddles and playing against Bruce Lee as they attempt to keep the ball on the table but ultimately fail.,"[37.99, 65.03]"
2,73.06,v_VbzzcpsAPo8," A black screen appears with white Asian lettering in the middle, then a website that say's ""www lee35 come cn"".","[65.03, 73.06]"
0,218.48,v_ehO168THGqU,Two men skateboarding at an indoor skate park along side each other.,"[0, 26.22]"
1,218.48,v_ehO168THGqU," They stop and give other pointers, trying to perfect how to jump on the rail.","[26.22, 58.99]"
2,218.48,v_ehO168THGqU, One of them tries again and again and the other gets a stick out of his bag and extends it towards the rail.,"[58.99, 150.75]"
3,218.48,v_ehO168THGqU," Then, another male comes and joins in, they play rock paper scissors and get back on board.","[150.75, 218.48]"
0,106.71000000000001,v_dm5ZnhOeBBQ,A woman is standing next to a vacuum.,"[0, 20.27]"
1,106.71000000000001,v_dm5ZnhOeBBQ, She dumps something onto the floor.,"[20.27, 29.34]"
2,106.71000000000001,v_dm5ZnhOeBBQ, She takes the vacuum and vacuums up the mess.,"[30.95, 61.89]"
3,106.71000000000001,v_dm5ZnhOeBBQ, She takes the hose off the vacuum and starts using that on the floor.,"[62.96, 106.71]"
0,38.21,v_0gkxTQGR6zI,There are two people dressed in red shirts and blue shorts playing ping pong in a large stadium with lots of spectators watching them.,"[0, 38.21]"
1,38.21,v_0gkxTQGR6zI, The players play a long round of ping pong as they continue to maintain a great rally.,"[1.91, 25.41]"
2,38.21,v_0gkxTQGR6zI, The player on the right slices the ball across the ping pong table as he returns the ball to his opponent.,"[21.4, 29.23]"
3,38.21,v_0gkxTQGR6zI, The opponent manages to return the ball without missing it.,"[22.16, 27.32]"
4,38.21,v_0gkxTQGR6zI, They continue to play a great rally as one of the players literally jumps on the ping pong table to return the ball.,"[25.41, 30.38]"
5,38.21,v_0gkxTQGR6zI, The other player falls down on the ground trying to hit the ball back to his opponent.,"[29.23, 38.21]"
0,108.22999999999999,v_fm9mf-VuWxI,People are playing lacrosse on a field.,"[0, 79.55]"
1,108.22999999999999,v_fm9mf-VuWxI, A woman in a blue shirt is holding a lacrosse stick.,"[81.71, 82.25]"
2,108.22999999999999,v_fm9mf-VuWxI, They continue to play lacrosse.,"[81.71, 108.23]"
0,213.21,v_4Xvn1xXvYdU,"A man in brown jacket is pulling out an arrow from the target board, then he was talking to the camera, then he pull out his bow and started to use it with his bow to hit the target board, he fired his bows several times.","[0, 170.56]"
1,213.21,v_4Xvn1xXvYdU, The man went to the target board and talked to the camera.,"[165.23, 213.21]"
0,190.01,v_9qFwSM8QLIE,Various crowd scenes at a bullfight arena are shown.,"[0, 17.1]"
1,190.01,v_9qFwSM8QLIE, Matadors walk out into the ring area.,"[17.1, 36.1]"
2,190.01,v_9qFwSM8QLIE, A parade of horses and riders is shown.,"[38, 39.9]"
3,190.01,v_9qFwSM8QLIE, Scenes of matadors interacting with bulls are shown.,"[39.9, 143.46]"
4,190.01,v_9qFwSM8QLIE, The crowd cheers for a matador.,"[143.46, 176.71]"
5,190.01,v_9qFwSM8QLIE, Matadors are hoisted on people's shoulders and paraded.,"[176.71, 190.01]"
0,182.7,v_kpnGg2lOBLM,A large group of people are seen jumping rope in a gymnasium while moving back and fourth with the camera.,"[0, 79.47]"
1,182.7,v_kpnGg2lOBLM, A woman stands in front to instruct the group and continue jumping rope and then stopping.,"[43.85, 144.33]"
2,182.7,v_kpnGg2lOBLM, The people then do a warm up with one another and stretch with the woman leading in front.,"[130.63, 174.47]"
0,42.7,v_45ymM0irIIY,A comedian is seen speaking to the camera and leads into a bull running into a pit and various clips of men fighting bulls.,"[0, 24.55]"
1,42.7,v_45ymM0irIIY, A close up of the bull fighting is shown and pans back to the comedian speaking to the camera.,"[22.63, 42.7]"
0,161.59,v_cGNkR-JvaJs,A sports logo flashes on the screen.,"[0, 4.04]"
1,161.59,v_cGNkR-JvaJs, A woman talking into a microphone wearing a white shirt.,"[7.27, 11.31]"
2,161.59,v_cGNkR-JvaJs, A man is playing pool behind a blue pool table.,"[18.58, 25.05]"
3,161.59,v_cGNkR-JvaJs, The woman continues talking in front of the pool table.,"[25.85, 28.28]"
4,161.59,v_cGNkR-JvaJs, The woman and the man talk to each other.,"[31.51, 34.74]"
5,161.59,v_cGNkR-JvaJs, A trophy flashes on the screen.,"[37.17, 38.78]"
6,161.59,v_cGNkR-JvaJs, The man and the woman continue talking.,"[44.44, 60.6]"
7,161.59,v_cGNkR-JvaJs, The man plays pool again.,"[60.6, 63.83]"
8,161.59,v_cGNkR-JvaJs, The man and woman continue talking to each other.,"[65.44, 84.83]"
9,161.59,v_cGNkR-JvaJs, It flashes back to the pool table.,"[84.83, 85.64]"
10,161.59,v_cGNkR-JvaJs, The man and woman continue talking and the woman laughs at what the man is saying.,"[84.83, 87.26]"
11,161.59,v_cGNkR-JvaJs, The man is now teaching the woman how to shoot the pool ball while standing behind her.,"[87.26, 99.38]"
12,161.59,v_cGNkR-JvaJs, The woman makes the shot and they celebrate with a high five.,"[99.38, 105.84]"
13,161.59,v_cGNkR-JvaJs, The man is telling the woman how to make another shot.,"[105.03, 119.58]"
14,161.59,v_cGNkR-JvaJs, She attempts the shot and makes it and they high five again.,"[119.58, 123.61]"
15,161.59,v_cGNkR-JvaJs, They continue talking and laughing.,"[123.61, 134.12]"
16,161.59,v_cGNkR-JvaJs, The woman lays down on the pool table and he shoots a ball out of her mouth.,"[134.12, 144.62]"
17,161.59,v_cGNkR-JvaJs, The woman is sitting in a chair next to the pool table talking into the microphone.,"[147.05, 155.12]"
18,161.59,v_cGNkR-JvaJs, A Maxim logo flashes on the screen.,"[155.93, 161.59]"
0,181.02,v_tA4KrZHGoYQ,A group of people are seen huddled around and leads into a group of them riding down a river with one man's help.,"[9.96, 39.83]"
1,181.02,v_tA4KrZHGoYQ, The ride continuously down the river bumping into rocks along the way and leads to them walking out on the side.,"[38.01, 148.44]"
2,181.02,v_tA4KrZHGoYQ, Finally a picture of them all together in shown in the end.,"[152.06, 181.02]"
0,108.95,v_aSYCOvkN5uk,A young man with Downs Syndrome bowls.,"[0, 77.35]"
1,108.95,v_aSYCOvkN5uk,  Another young man throws a bowling ball.,"[77.9, 98.05]"
2,108.95,v_aSYCOvkN5uk,  The first young man celebrates after a successful throw.,"[98.6, 108.95]"
0,87.15,v_xSpWBpHMxqY,"A girl is riding in the back seat of a car, playing lipstick to a baby girl in a car seat.","[0, 18.74]"
1,87.15,v_xSpWBpHMxqY," The girl takes the wand, trying to put it on her own lips.","[19.17, 78.87]"
2,87.15,v_xSpWBpHMxqY, She smiles broadly for the camera.,"[79.3, 87.15]"
0,17.18,v_Dv2T0R7HVBQ,A young man is seen sitting at the bottom of a pool.,"[0, 1.29]"
1,17.18,v_Dv2T0R7HVBQ, He begins moving closer to the camera while smiling.,"[0.77, 13.14]"
